gene,Ctrl_1,Ctrl_2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
MLT2A1_dup1878,0.190709338,0.021435516,0,0,0,0,0,0,0,0,0,0,0,0,0.267418096,0
MLT2A1_dup2694,0.100904412,0.111147121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1216,0.118575754,0.093294475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1762,0.167044676,0.043809814,0,0,2.70979919,0,0,0.061979586,0,1.768028278,0,0.405817348,0,0,1.275278511,0
MLT2A1_dup1890,0.117661288,0.09257498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1650,0.062272437,0.146986397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup917,0.154978243,0.05419363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3644,0.124763118,0.08413941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1522,0.108717912,0.099794802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1505,0.177404035,0.031017801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2553,0.045816057,0.162214718,0,0,0,0.07493114,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2357,0.108460287,0.099558322,0,0,0.085134342,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1320,0.080809041,0.127159842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3394,0.14921024,0.058698724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2187,0.19667998,0.011053305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1438,0.07497173,0.132721133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2750,0.10820388,0.099322959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1133,0.153248575,0.053588791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup650,0.079669697,0.125366988,0,0,0,0,0,0,0,0.135520258,0,0,0.317902029,0.242690119,0.68425518,0
MLT2A1_dup1729,0.03581396,0.169068861,0,0,0,0,0.132856359,0.119594413,0,0.365522949,0,0,0,0,0,0
MLT2A1_dup45,0,0.204066115,0,0,0.359266925,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup605,0.170466447,0.033530416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2458,0.097053098,0.106904865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1495,0.084012924,0.11898128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup453,0.189417853,0.013548408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1286,0.105704945,0.097029127,0,0,1.161602067,0,0.130708565,0,0,0.479485069,0,0,0.91387656,0,0,0
MLT2A1_dup3470,0.156479457,0.046168804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup285,0.20207612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2823,0.201808823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2256,0.078039627,0.122801935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3576,0.088908782,0.111924374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3466,0.077999729,0.122739152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup188,0.170784482,0.029860421,0,0,0.357479527,0.310349124,0,0,0,0,0,0,0,0,0.09313068,0
MLT2A1_dup1212,0.134420679,0.066100711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup184,0.077840546,0.122488664,0,0,0,0,0,0,0,0.132408823,0,0,0.155301629,0,0,0
MLT2A1_dup792,0.148283718,0.051852653,0,0,0,0,0.122239328,0,0,0,0,0,0,0,0,0
MLT2A1_dup2191,0.087281161,0.109875415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3275,0.07079697,0.125330629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1054,0.195599321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1686,0.100373336,0.094767546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2870,0.139649858,0.054937708,0,0,0,0,0,0,0,0.118774047,0,0,0,0,0,0
MLT2A1_dup2552,0.122193626,0.068672134,0,0,0.082212111,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3458,0.190709338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup657,0.162305819,0.028377988,0,0,0,0,0.53519441,3.553056701,1.171132081,0,0.960784441,0,0.719600928,0.366234498,0,0
MLT2A1_dup1452,0.106195455,0.083553752,0,0,0,0,0.131315102,0,0,0,0,0.055283702,0.706244066,0,0,0
MLT2A1_dup2792,0.156479457,0.030779203,0,0,1.289676141,0,0,0,0,0.399263529,0,0,0,0,0,0
MLT2A1_dup1784,0.041123307,0.145599733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2145,0.103318829,0.081290445,0,0,0,0,0,0.402517538,0,0,0,0,0,0,0,0
MLT2A1_dup3509,0.137271503,0.04628749,0,0,0,0,0,0.065484858,0,0,0,0,0,0,0.481215083,0
MLT2A1_dup2220,0.043590706,0.137187304,0,0,0,0,0,0,0,0.296595764,0,0,0,0,0,0
MLT2A1_dup23,0.100593936,0.079146522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2620,0.069665512,0.109624558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3064,0.039321513,0.139220363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3660,0.178233026,0,0,0,0,0,0,0,0,0,0,0,0.142238875,0,0,0
MLT2A1_dup1966,0.039220429,0.13886247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup526,0.148484156,0.029206543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2064,0.10719026,0.070280381,0,0,0,0,0,0,0,0,0,0,0,0,0.350712257,0
MLT2A1_dup3016,0.177404035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3224,0.092278712,0.084704863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup869,0.035398485,0.139256254,0,0,0.33342638,0,0,0,0.287348533,0,0.870416174,0,0,0,0,1.489320014
MLT2A1_dup3328,0.051427237,0.121387643,0,0,0,0,0.12718384,0,0,0,0,0,0,0,0,0
MLT2A1_dup2649,0.070961614,0.097706074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3258,0.114197208,0.053909682,0,0,0,0,0,0,0,0,0,1.426782977,0,0,0.44836567,1.537477667
MLT2A1_dup3187,0.085712062,0.080925095,0,0,0.968809685,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1558,0.092130115,0.072487253,0,0,0,0,0,0,0.448721803,0,0,0,0,0,0,0
MLT2A1_dup3096,0.162305819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3544,0.106195455,0.055702502,0,0,0,0,0,0.768345542,0,0,0,0,0,0,0,0
MLT2A1_dup2377,0.062357277,0.098124434,0,0,0.19578579,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup880,0.1603562,0,0,0.133569848,0,0.14986228,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup60,0.066915557,0.092135114,0,0,0.315146425,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1652,0.034674425,0.122767048,0,0,0,0,0,0.57894568,0,0.235928449,0,0,0,0,0,0
MLT2A1_dup3251,0,0.157118967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2682,0.105656143,0.049877656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1708,0.094880268,0.059720841,0.199945208,0.11064368,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1490,0.041123307,0.113244237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2159,0.020785759,0.130832579,0,0,2.349429482,0,0,0,0,0.141428498,0,0.973866855,0,0,0,0
MLT2A1_dup2301,0.040255269,0.110853857,0,0,0,0,0,0.134425382,0,1.232554957,0,0,0,0.081750498,0,0
MLT2A1_dup1906,0.112418136,0.037907018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup447,0,0.150048614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup578,0.032951937,0.116668469,0,0.576398608,1.163931722,0,0,0,0,0,0,0,0.460202667,0,0,0
MLT2A1_dup3323,0.068110478,0.080383186,0,0,0,0,0,0.056860736,0,0.231715441,0,0.425487066,0,0,0,0
MLT2A1_dup777,0.148123758,0,0,0,0,0,0.27474179,0,0,0.755887263,0,0.693998322,0,0,0,0
MLT2A1_dup1029,0.04985865,0.098070989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2197,0.145997579,0,0,0,0,1.432654713,0,1.950132816,1.481426048,0.248345736,1.645391977,5.244280779,0.145641719,3.854399056,1.074790433,0
MLT2A1_dup1169,0.081369317,0.064020742,0,0,0.479022567,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup343,0.13055896,0.014674681,0,0,0.527041944,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3074,0.034674425,0.109126265,0,0,0,0,0,0,0,0.471856898,0,0,0,0,0,0
MLT2A1_dup1502,0.097549533,0.046050725,0,0,0,0.063816035,0,0,0,0,0,0,0,0,0,1.641680118
MLT2A1_dup1160,0.037578195,0.103481803,0,0,2.920149882,0,0,0.564685934,0,0,0,0,0,0,0,0
MLT2A1_dup2149,0.095593653,0.045127403,0,0,0.630292851,0,0,0,0,0,0,0.119434966,0,0,0,0
MLT2A1_dup3268,0.060703238,0.079601387,0,0,0,1.456088941,0,0,0,1.101416631,0,0.252809291,0,0,0,0
MLT2A1_dup898,0.054358956,0.085538402,0,0,0,0,0,0,0,0.369864076,0,0.622565399,0,0,0,0
MLT2A1_dup3058,0.136220956,0,0,0,0,0,0,0,0,13.90292645,0,0,0,0,0,0
MLT2A1_dup1165,0.136220956,0,0,0,0,0,0,0,0,0,0,0,0.135888925,0,0,2.005927894
MLT2A1_dup3027,0,0.135289734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3101,0.067062624,0.065955435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3618,0.057500303,0.075401313,0,0,0,0,0,0,0.077793478,0,0,0,0,0,0,0
MLT2A1_dup3634,0.09932778,0.031260128,0,0,0,0,0,0,0,0,0,0.062050197,0,0,0,0
MLT2A1_dup3131,0,0.130477055,0,0,4.816259501,0,0,0.46147844,0,1.316412359,0,0,0,0,0,0
MLT2A1_dup90,0.093218414,0.036671759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1178,0.034517527,0.09505342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup946,0.082917103,0.043492352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3399,0.037578195,0.088698688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1518,0.037485865,0.088480755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2059,0.07030759,0.055317461,0,0,0,0,0.130407394,0,0,0,0,0,0,0,0,0
MLT2A1_dup473,0.053974341,0.070777648,0,0,0,1.059285973,0,0,0.730231236,0,0,0,0,0,0.44149214,0
MLT2A1_dup972,0.109236852,0.01432445,0,0,1.200414546,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3425,0.040902807,0.080455021,0,0,0,0,0,0,0.332030074,0,0,0,0,0,0,0
MLT2A1_dup2881,0.059134678,0.062035603,0,0,0,0,0,0,0,0,0,0.061569188,0,0,0,0
MLT2A1_dup544,0.055278069,0.065238528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1108,0.023544363,0.092622601,0,0,0,0,0.174681509,0,0,0,0,0,0,0.191255794,0,0
MLT2A1_dup674,0.099587122,0.015670873,0,0,0,0,0,1.463236078,0,5.962891342,0,0,0,0,0,0
MLT2A1_dup1750,0.027790067,0.08746003,0,0,0.065440241,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1638,0.099069786,0.015589466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1639,0.113856321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2435,0.113856321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup581,0.097053098,0.015272124,0,0,1.279831285,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3368,0.076131472,0.035939788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3076,0.033311675,0.078628095,3.334457415,0,0,0,0.247147637,1.779815539,0.270408772,0,0,0,0,0,0.653948182,0
MLT2A1_dup1689,0.069191597,0.040829555,0,0,0,0,0,0,0,0,0,0,0,0,0.254683901,0
MLT2A1_dup1763,0.069191597,0.040829555,0,0,0,0,0,0,1.404163465,0,0,0.864481659,0,0,0,0
MLT2A1_dup2216,0.067807765,0.040012964,0,0,0,0,0,1.868064727,0,8.535366991,0.138944211,0.052949502,0,0,1.331147855,0.475479205
MLT2A1_dup3403,0.077054278,0.030312851,0,0,0.99796368,0,0.285842469,0,0,1.048570883,0,0,0,0,0,0
MLT2A1_dup1690,0.016161808,0.08901189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3432,0.035153795,0.069146827,0,0,2.483411923,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1595,0.065479601,0.038639128,0,0,0,0,0,0.054664399,0,0,0,0,0,0,0,0
MLT2A1_dup1732,0.05764514,0.045354745,0,0,0,0,0,0.192495793,0,0.784447235,0,0,0,0,3.206322762,0
MLT2A1_dup773,0.03443961,0.067742038,0,0,0,0,0,0.460020043,0,0,0,0,0,0,0.169022724,0.48299242
MLT2A1_dup2749,0.017699242,0.083553752,0,0,0,0,0,0,0,0.602137572,0,0,0,0,0,0
MLT2A1_dup2368,0.019917424,0.078354367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2834,0.09779966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1611,0.064103979,0.033624339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2706,0.037857933,0.059572651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1210,0.080723529,0.01587816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup136,0,0.096361495,0,0,0.906407379,0,0.519236778,0.058425711,0,2.023789905,0,0,0.209443481,0,2.490177682,0
MLT2A1_dup661,0.095354669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1187,0.079050503,0.015549079,0,0,0.372297332,0,0,0,0,0,0,0,0,0,0.775928154,0
MLT2A1_dup758,0.061519141,0.032268519,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61049408
MLT2A1_dup83,0.052249134,0.041109209,0,0,0,0,0,0,0,0.118502874,0,0,0,0,0,0
MLT2A1_dup1658,0.080468075,0.01266233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2871,0.052011638,0.040922349,0,0,0,0,0,0,0,0.235928449,0,0,0,0,0,0
MLT2A1_dup2011,0.042497903,0.050155525,0,0,0.300223057,1.112069954,0,0,0,4.337403236,0,0.199113725,0,0.258914528,0.625713651,0
MLT2A1_dup1766,0.060703238,0.031840555,0,0,0,0,0,0,0,0.688385394,0,0,0,0,0,0
MLT2A1_dup250,0.065761841,0.025870451,0,0,0,0,1.09778293,0,0,0,0,0,0,0,0,0
MLT2A1_dup821,0.076474922,0.015042468,0,0,0,0,0,0.255374535,0,6.374207212,0,0,0,0,0,0
MLT2A1_dup2934,0.065199774,0.025649336,0,0,0,0,0,0,0.132315403,0,0,0,0,0,0,0
MLT2A1_dup169,0.09081397,0,0,0,0,0,0,0,0,0,0,0,0.289896374,0,0,0
MLT2A1_dup3381,0.018119652,0.071282002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1150,0.058084062,0.030466724,0,0,0.72947599,0,0,0.064653832,0,0,0,0,0,0,0,0
MLT2A1_dup1107,0.057937014,0.030389593,0,0,5.548172764,0,0,0,0,1.57683824,0,0.241288868,0,0,0.853029876,0
MLT2A1_dup1129,0.039731112,0.046890192,0,0,0.56135457,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1125,0.056646338,0.029712597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1943,0.039525251,0.046647237,0,0,0,0.258570669,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3579,0.017416378,0.068515349,0,0,0,0.797554736,0.387649375,0.058158927,1.131024818,0,0,0,0,0,1.111189348,0.097701206
MLT2A1_dup1281,0.017103976,0.067286374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383794874
MLT2A1_dup147,0.038430093,0.045354745,0,0,0,0,0,0,0,0,0,0.060018327,0,0,0,0.107791255
MLT2A1_dup1862,0.069824929,0.013734427,0,0,0,0,0,0.233168054,0,0.593870237,0.071538782,0,0,0,0.942388713,0
MLT2A1_dup488,0.037857933,0.044679488,0,0,0.980629324,0,0,0.18962985,0,0,0,0,0,0,0,0
MLT2A1_dup617,0.053974341,0.028311059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2066,0.053847342,0.028244445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3552,0.03178489,0.050016205,0,0,0.74847276,0,0,0,0,2.919614554,0,1.09208347,0,0,0,0
MLT2A1_dup455,0.053469908,0.02804647,0,0,0,0,0,0,0,0,0,2.338190607,0,0,0,0
MLT2A1_dup1079,0.03730256,0.044024043,0,0,0.527041944,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3303,0.052609473,0.027595147,0,0,0,0.05736108,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1342,0,0.080025927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup320,0.052249134,0.027406139,0,0,12.30366181,0,0,0.872383901,0,16.11639084,0,0,0,0,5.641422846,0
MLT2A1_dup1668,0.066333683,0.013047706,0,0,0,0,0.123036541,0,0,0,0,0,0.132343997,0,0,0
MLT2A1_dup2661,0.052011638,0.027281566,0,0,0,0,0,0,0,0.825749571,0,0.108305799,0,0,0.42543788,0
MLT2A1_dup975,0.052011638,0.027281566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1172,0,0.078628095,0,0,0.31377024,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2938,0.051543064,0.027035786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup970,0.065479601,0.012879709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1722,0.01865128,0.058698724,0,0,0,0,0,0,0,0,0,0,0,0,0.915367566,0
MLT2A1_dup1728,0.035316544,0.04168017,0,0,0,0,0,0,0,0,0,0,0,0,0.95329599,0
MLT2A1_dup1283,0.035153795,0.041488096,0,0,0,1.207358206,0,0,0,0,0,0,0.280544878,0.071390411,0,0
MLT2A1_dup1583,0.050186668,0.026324318,0,0,0.078786606,0,0.496463235,0.279315898,0.135797388,0.341475386,0,0,0,0,0.492612282,0
MLT2A1_dup1037,0,0.076166809,0,0,2.279612468,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3608,0.03475341,0.041015566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584871914
MLT2A1_dup1465,0.053345269,0.02098582,0,0,0,0,0,0,0.270645143,0,0,0,0.106430487,0,0,0
MLT2A1_dup2062,0.034055239,0.040191593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3417,0.04777687,0.025060311,0,0,0,0,0,0,0,0.433438486,0,0,0,0,0,0
MLT2A1_dup3372,0.017219805,0.05419363,0,0,0,0,0,0.517522549,0,0,0,0,0,0,0,0
MLT2A1_dup1388,0.07129321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2083,0.021014803,0.049602848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1543,0.055411914,0.014532553,0,0,0,0,0,0,0,0.377028514,0,0,0,0,0,0
MLT2A1_dup3032,0,0.069790053,0,0,0,0.435210516,0,0.296204766,0,0.603537892,0,0,0,0,0.435331784,0
MLT2A1_dup85,0.031984795,0.037748079,0,0,0,0,0,0,0,1.958651273,0,0.4995236,0,0,1.177312372,0
MLT2A1_dup670,0.06950682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1460,0.038722708,0.030466724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3514,0.038333535,0.030160525,0,0,1.71509336,0,0,0.064004045,0,0,0,0,0,0,0.658466668,0
MLT2A1_dup194,0.06711179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup708,0.052488809,0.013765928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup575,0.036674873,0.028855503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2431,0.051776291,0.01357906,0,0,0.243846329,0,0.512188315,0,0,0.352291349,0,0.5929865,0,0.140196555,0,0
MLT2A1_dup1586,0.01883549,0.044458849,0,0,0.532247296,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup610,0,0.063178364,0,0,0,0,0.148938971,0,0,0,0,0,0,0,0,0
MLT2A1_dup1176,0,0.062357865,0,0,0.653212591,0.194431711,0,0,0,0.404448769,0,0,0,0,0,4.22373735
MLT2A1_dup1284,0.034674425,0.027281566,0,0,2.041289346,0,0,0,0,0.471856898,0,0,0,0,0,0
MLT2A1_dup2413,0.034517527,0.02715812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3069,0.018249697,0.043076157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2387,0.034284825,0.026975032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1879,0.034131425,0.026854338,0,0,0,0,0,0.056987942,0,0.34835073,0,0,0,0,0,3.637894585
MLT2A1_dup1459,0,0.060779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup867,0.017991447,0.042466589,0,0,0,0,0,0,0,0.367247114,0,0,0,0,0,0
MLT2A1_dup2799,0.046895739,0.012299067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3718,0.01749627,0.041297784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup439,0.017337213,0.040922349,0,0,0,0,0,0,0,0,0,0,0.069179817,0,0,0
MLT2A1_dup2722,0.057500303,0,0,0,0,0,0,0,0,0.912888973,0,0,0,0,0.282200001,0
MLT2A1_dup3015,0.040255269,0.015836265,0,0,0,0,0,0,0,0,0,0,0.160628598,0,0,0
MLT2A1_dup1305,0.040149334,0.015794591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup653,0.039834849,0.015670873,0,0,2.532691116,0.586341061,0,0.864639501,0,0,0,0,0,0.080896706,1.17300888,0
MLT2A1_dup956,0.039525251,0.015549079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1190,0.039220429,0.015429163,0,0,1.108278432,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup850,0.030574643,0.02405589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2820,0.038821239,0.015272124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup434,0.053847342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3108,0.038333535,0.015080263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1429,0.020617226,0.032442944,0,0,0,0,0,0,0,0,0.337972406,0,0,0,0,0
MLT2A1_dup873,0.037393988,0.014710648,0,0,0,0,0,0,0,0.12721632,0,0,0,0,0,0
MLT2A1_dup1046,0.052011638,0,0,0,1.469728329,0,0,0.057894568,0,0.825749571,0,0,0,0,0,0
MLT2A1_dup315,0.037030939,0.014567827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3442,0.051427237,0,0,0,0.968809685,1.794306127,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2082,0.051311929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1716,0,0.050649321,0,0,0.985331229,0,0,0.806126896,0,0.876021244,0,0,0,0,0,0
MLT2A1_dup2981,0.019166768,0.030160525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2789,0.034992539,0.013765928,0,0,0,0,0,0,0,0,0,0,0,0,0.42934098,0
MLT2A1_dup803,0.03475341,0.013671855,0,0,0,0,0,0,0,10.99566301,0,0,0,0,0,0
MLT2A1_dup1930,0.034674425,0.013640783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3302,0.034517527,0.01357906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1492,0.01865128,0.029349362,0,0,0,0,0,0.934239972,0,0,0,0,0,0,0,0
MLT2A1_dup2198,0,0.047259406,0,0,0,0.196472989,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup177,0,0.046890192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1440,0.018162794,0.028580688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup520,0.017781756,0.027981093,0,0,0,0.290816662,0,0,0,0,0,0,0,0,1.483578248,0
MLT2A1_dup1083,0,0.045240788,0,0,0.992948787,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1101,0.017536491,0.027595147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2509,0,0.045127403,0,0,0,0,0,0,0,2.081373784,0,0,0,0,0,0
MLT2A1_dup251,0.016951941,0.026675309,0,0,0,0,0.377312059,0,0,0,0,0,0.135284974,0,0,0
MLT2A1_dup1242,0.016876933,0.026557277,0,0,0,0,0,0,0,0,0,0,0.134686368,0,0,0
MLT2A1_dup1040,0,0.041203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1781,0.040255269,0,0,0,0.094793384,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2201,0.039423119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096740396,0.331729678
MLT2A1_dup3684,0,0.039058207,0,0,0,0,0,0,0,0.450362332,0,0.310116387,0,0,0.162423139,1.67088137
MLT2A1_dup1063,0.038430093,0,0,0,0.271486341,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2539,0.037857933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424745691
MLT2A1_dup295,0.037393988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup930,0.02050638,0.01613426,0,0,0,0,0,0,1.165229198,0,0,0,0,0,0,1.035317623
MLT2A1_dup500,0.020234413,0.015920277,0,0,0,0,0,0.067569257,0,0,0,0,0,0,0.496532274,0
MLT2A1_dup2230,0.020234413,0.015920277,0,0,0,0,0,0.337846285,0,0,0,0,0,0,0,0
